Shas,GARBAGE
ShawDevi,GARBAGE
ShdDron,GARBAGE
Shengals,DEVIL
ShesForm,GARBAGE
ShiftLord,GARBAGE
ShiftiForms,GARBAGE
ShiftingLords,LEPROSY
Shiftings,GARBAGE
ShinLords,GARBAGE
Shlmeons,GARBAGE
ShplesFs,GARBAGE
ShralarThief,LEPROSY
Shrubberv,LEPROSY
Shrubries,GARBAGE
ShtingFrms,GARBAGE
ShumanMunsae,UNDEAD
SierBea,GARBAGE
SilvBrs,GARBAGE
SilvDgons,GARBAGE
Silvear,GARBAGE
SilverBears,LEPROSY
SilverDragons,LEPROSY
SilverDrns,GARBAGE
Silvragon,GARBAGE
Sin,GARBAGE
Sire,GARBAGE
Sirens,LEPROSY
Skeleton,UNDEAD
Sks,DEFAULT
Skuldragls,LEPROSY
Skur,GARBAGE
Skurgs,LEPROSY
Slaes,DEFAULT
Slav,GARBAGE
SlaveDrivers,LEPROSY
SlaveMasher,LEPROSY
Slavers,LEPROSY
SlavesSlaves,GARBAGE
Slayr,GARBAGE
Sles,GARBAGE
SlipperyMires,DEATH_DRAIN
Slitherling,LEPROSY
Slithers,LEPROSY
Slitherweeds,LEPROSY
Slkr,GARBAGE
Sllinder,GARBAGE
Slve,GARBAGE
Slyer,LEPROSY
SnakeServants,LEPROSY
Sngal,GARBAGE
Snoks,GARBAGE
Snook,LEPROSY
Snoos,GARBAGE
Snudges,DEATH_DRAIN
SnudgesCec,GARBAGE
Sok,GARBAGE
Soldier,LEPROSY
Sor,GARBAGE
Sorcer,LEPROSY
Sorcerers,LEPROSY
Sorcromancers,LEPROSY
Sorks,LEPROSY
Sorr,LEPROSY
Sos,GARBAGE
SoulAssassin,WORD_OF_DEATH
SouthlandMosquitos,LEPROSY
SpasuFires,ELEMENTAL
SpeBiers,GARBAGE
SpelBinr,GARBAGE
SpellBi,LEPROSY
SpellBinders,LEPROSY
Spellies,GARBAGE
SpittingCentipede,LEPROSY
SpittingCobras,LEPROSY
Spooks,UNDEAD
SpooringFungi,DEATH_DRAIN
SpottedTykes,LEPROSY
Spri,GARBAGE
Sprite,LEPROSY
Srers,GARBAGE
Srites,GARBAGE
Srk,LEPROSY
Stalker,LEPROSY
StalkerSilverBears,GARBAGE
StealingThog,WORD_OF_DEATH
Stiel,GARBAGE
StingingMantises,LEPROSY
StoneGolems,LEPROSY
Str,DEFAULT
Strangleweeds,LEPROSY
StranglingVines,LEPROSY
SumaMune,GARBAGE
Summoner,LEPROSY
SverBar,DEFAULT
Swordsman,LEPROSY
Swormen,DEFAULT
Swsman,GARBAGE
Syer,GARBAGE
Syers,GARBAGE
Syr,GARBAGE
TButu,LEPROSY
TKovant,LEPROSY
TMa,GARBAGE
TMana,LEPROSY
TManahadowWolf,GARBAGE
Taranas,GARBAGE
Taranta,GARBAGE
Tarantu,GARBAGE
Tarantulas,LEPROSY
TarantulasTarantulas,GARBAGE
Taraul,GARBAGE
Tartlas,GARBAGE
Taunt,LEPROSY
Tazens,LEPROSY
Tcksters,GARBAGE
Tengu,LEPROSY
Tes,GARBAGE
TheKutanJenals,DEMON
Theuist,DEFAULT
Theurgists,LEPROSY
Theuri,DEFAULT
Thg,DEFAULT
Thgists,DEFAULT
Thief,LEPROSY
Thieves,LEPROSY
ThievingAdets,WORD_OF_DEATH
Thu,GARBAGE
Thugs,LEPROSY
Tickters,GARBAGE
TigerSharks,LEPROSY
Tna,GARBAGE
Tnt,GARBAGE
Tntulas,GARBAGE
ToweringServants,LEPROSY
Trancors,LEPROSY
Trantas,GARBAGE
Tratula,GARBAGE
Tre,GARBAGE
Treants,LEPROSY
Trickers,GARBAGE
Trickster,LEPROSY
Tricters,GARBAGE
TrollDemons,LEPROSY
Trolls,LEPROSY
Tunts,GARBAGE
Tvkes,LEPROSY
TwisdDwarf,GARBAGE
TwisedDwf,GARBAGE
TwistedDwarves,LEPROSY
TwistedElf,LEPROSY
TwistedLamurians,LEPROSY
TwistedPhantasms,UNDEAD
Tyke,LEPROSY
Tzens,GARBAGE
UberTengu,LEPROSY
UnseenMonsters,LEPROSY
Vair,GARBAGE
VairL,GARBAGE
VameLord,GARBAGE
Vamires,GARBAGE
Vampes,GARBAGE
Vampire,UNDEAD
VampireBats,LEPROSY
VampireLords,UNDEAD
VampireSdowWolves,GARBAGE
Vech,GARBAGE
Vehes,GARBAGE
VenemousGeckos,LEPROSY
Vetc,GARBAGE
Vetches,DEMON
Vethe,GARBAGE
Veyasu,DEVIL
Victoryi,GARBAGE
VilWretces,GARBAGE
VileCrocodiles,LEPROSY
VileFilth,DEATH_DRAIN
VileWretch,DEMON
VileWrete,GARBAGE
VileWrthes,GARBAGE
Vileetches,GARBAGE
Vilehes,GARBAGE
Viletch,GARBAGE
Villains,LEPROSY
VomitisGoos,FIGHT
VortexBeast,WORD_OF_DEATH
WalkingCorpses,UNDEAD
Walok,GARBAGE
WanderingGoru,LEPROSY
WarhawkNinja,GARBAGE
Warhawks,LEPROSY
WarlckMageorks,GARBAGE
WarlockMages,LEPROSY
Warlocks,LEPROSY
Warlord,WORD_OF_DEATH
WarlordsSquires,LEPROSY
WarriorKulak,LEPROSY
WarriorSpirits,UNDEAD
WarrioroftheBlade,LEPROSY
Warriors,LEPROSY
WaterCrabs,LEPROSY
WaterSneaks,LEPROSY
WaterWatchers,LEPROSY
WckMages,LEPROSY
Weebeas,GARBAGE
Werebes,GARBAGE
Wereboars,LEPROSY
Werebr,GARBAGE
Werehumans,LEPROSY
Wereman,GARBAGE
Wereolv,GARBAGE
Wererats,LEPROSY
Werewolf,LEPROSY
Werewolves,LEPROSY
Werolvs,GARBAGE
WfSpiders,GARBAGE
Wiadsat,DEFAULT
Wiards,GARBAGE
WilOWisp,ELEMENTAL
WingedDemons,DEMON
Wip,GARBAGE
Wird,GARBAGE
Wis,GARBAGE
WispWisps,GARBAGE
Wisps,ELEMENTAL
Wispssp,GARBAGE
Wispssps,GARBAGE
Witces,GARBAGE
Witch,LEPROSY
Withs,GARBAGE
Wizar,GARBAGE
Wizard,LEPROSY
WizardCac,GARBAGE
WizardsAbomination,WORD_OF_DEATH
WizardsBr,GARBAGE
WizardsBreath,LEPROSY
WizardsMonksofChan,GARBAGE
WizardsWizards,GARBAGE
Wizareat,GARBAGE
Wizareath,GARBAGE
Wizd,GARBAGE
Wizds,GARBAGE
Wizrreath,DEFAULT
Wks,GARBAGE
WolfSpider,LEPROSY
WolfSpirs,GARBAGE
Wolfiders,GARBAGE
WorstNightmares,UNDEAD
Wraiths,UNDEAD
Wrebear,GARBAGE
Wrebrs,GARBAGE
WriGiantSpiders,DEFAULT
WriorKak,GARBAGE
Wrlo,GARBAGE
WrrKulak,GARBAGE
Wwolves,GARBAGE
Wyrms,LEPROSY
Wyverns,LEPROSY
Yaki,GARBAGE
Yakius,DEVIL
YelG,GARBAGE
YelloGre,GARBAGE
YellowGremlins,FIGHT
Yessumi,LEPROSY
Yesus,GARBAGE
Yethwas,LEPROSY
Yourshareis,GARBAGE
Yundr,GARBAGE
Yundruns,LEPROSY
YununGeyPandruns,GARBAGE
Yurun,GARBAGE
ZBrats,WORD_OF_DEATH
ZBratsZBrats,GARBAGE
Zombie,UNDEAD
Zts,GARBAGE
aatu,DEFAULT
abidWolf,DEFAULT
abtu,GARBAGE
abut,GARBAGE
ackagons,DEFAULT
ackath,GARBAGE
adowWolf,GARBAGE
adwDragon,DEFAULT
aelsForms,GARBAGE
aesor,DEFAULT
agon,DEFAULT
aks,DEFAULT
akus,DEFAULT
alli,DEFAULT
anea,GARBAGE
angat,DEFAULT
angatu,DEFAULT
angu,DEFAULT
anlssu,GARBAGE
anshe,DEFAULT
anshees,DEFAULT
antHorne,DEFAULT
antrnets,DEFAULT
apeForms,DEFAULT
aplesF,GARBAGE
arDemon,DEFAULT
arans,DEFAULT
arantul,DEFAULT
ard,GARBAGE
ardian,DEFAULT
ardianMist,DEFAULT
ardsBraths,GARBAGE
arf,DEFAULT
arianarrior,DEFAULT
arlks,DEFAULT
arlockMa,LEPROSY
arnLord,GARBAGE
arpies,DEFAULT
arvenGud,GARBAGE
aseBeasts,DEFAULT
ashee,DEFAULT
atEawig,DEFAULT
atasmicForms,DEFAULT
aty,DEFAULT
auardians,DEFAULT
aus,DEFAULT
ayers,DEFAULT
camps,GARBAGE
ceDrgons,DEFAULT
chFnd,DEFAULT
ckYundrun,GARBAGE
ckragon,DEFAULT
death,GARBAGE
dowDevil,DEFAULT
dowolves,DEFAULT
dras,DEFAULT
druns,GARBAGE
dusa,GARBAGE
eDrgons,DEFAULT
eFilths,DEFAULT
eGremlins,DEFAULT
eahs,GARBAGE
eatalker,DEFAULT
eathDragons,DEFAULT
echi,DEFAULT
edsa,GARBAGE
edus,GARBAGE
eeForms,DEFAULT
eeci,DEFAULT
eei,DEFAULT
eezig,DEFAULT
egons,DEFAULT
eguOgre,DEFAULT
eiuma,GARBAGE
elMaot,DEFAULT
elesrms,DEFAULT
elessrms,DEFAULT
enCentaur,DEFAULT
ener,DEFAULT
enie,DEFAULT
enis,DEFAULT
ens,DEFAULT
enta,DEFAULT
entaurs,DEFAULT
enumLio,DEFAULT
enumiin,DEFAULT
eoes,DEFAULT
epawn,GARBAGE
eragon,DEFAULT
eragons,LEPROSY
eralSns,DEFAULT
erlDemos,GARBAGE
erlves,GARBAGE
erns,DEFAULT
ero,DEFAULT
ersoouls,DEFAULT
eshi,GARBAGE
esserps,GARBAGE
etc,DEFAULT
etch,GARBAGE
eyh,DEFAULT
eymah,DEFAULT
goHarpie,DEFAULT
gre,DEFAULT
greLor,DEFAULT
group,GARBAGE
hends,DEFAULT
hes,DEFAULT
hiftingForm,GARBAGE
houl,DEFAULT
houls,DEFAULT
hves,GARBAGE
iDgons,DEFAULT
iDragon,GARBAGE
iDrons,DEFAULT
iDrs,GARBAGE
iaHonets,GARBAGE
iacers,DEFAULT
ianWasp,GARBAGE
iantTroll,DEFAULT
iantWps,GARBAGE
iantaigs,DEFAULT
ieDrago,DEFAULT
iend,DEFAULT
ieragon,DEFAULT
ierer,GARBAGE
ierons,DEFAULT
iers,DEFAULT
igand,DEFAULT
iind,DEFAULT
ilWretch,DEFAULT
inFinds,DEFAULT
inja,GARBAGE
insenosters,DEFAULT
ionists,GARBAGE
irLords,DEFAULT
irahs,DEFAULT
irana,DEFAULT
iranh,DEFAULT
ireLrdC,DEFAULT
irgons,DEFAULT
ispcers,GARBAGE
istedDwarf,GARBAGE
itDagon,DEFAULT
iteDag,DEFAULT
iteDagon,DEFAULT
iteDaon,DEFAULT
iteDgon,GARBAGE
iteDra,DEFAULT
iteDrag,DEFAULT
iteDragons,LEPROSY
iteDran,DEFAULT
iteDrgn,DEFAULT
iteDrgo,DEFAULT
iteDrns,GARBAGE
iteDron,DEFAULT
iten,GARBAGE
iteragn,DEFAULT
iton,DEFAULT
itons,DEFAULT
itran,GARBAGE
itrnet,GARBAGE
iuWyvern,GARBAGE
ixie,GARBAGE
ixs,GARBAGE
jaNinja,GARBAGE
kDemons,DEFAULT
kDemos,DEFAULT
kus,DEFAULT
lBinders,GARBAGE
lDeath,GARBAGE
lDragon,GARBAGE
lDragons,GARBAGE
lackFlis,GARBAGE
lackGremlins,GARBAGE
lackaon,GARBAGE
lak,GARBAGE
lakath,GARBAGE
lavs,DEFAULT
lcDragns,GARBAGE
lcDrgons,GARBAGE
lceDemon,LEPROSY
lceDgons,GARBAGE
lceDrag,LEPROSY
lceDrago,GARBAGE
lceDrags,GARBAGE
lceDraons,LEPROSY
lceDrgon,GARBAGE
lceGolem,LEPROSY
lceLords,DEVIL
lceMists,ELEMENTAL
lceagons,LEPROSY
lceragns,GARBAGE
lceragon,GARBAGE
lcet,GARBAGE
lcragons,GARBAGE
ldeCentas,GARBAGE
ldenenaur,GARBAGE
leWretches,GARBAGE
lecors,GARBAGE
les,GARBAGE
lferr,GARBAGE
lii,DEFAULT
llHound,GARBAGE
llistsllBinde,GARBAGE
lllinMaster,DEFAULT
llliot,GARBAGE
lllioters,GARBAGE
lllonits,GARBAGE
llluonMaster,GARBAGE
lllusioMaste,GARBAGE
lllusioMter,GARBAGE
lllusioastr,DEFAULT
lllusionMastersi,LEPROSY
lllusionists,LEPROSY
lllusionsters,GARBAGE
lllusios,GARBAGE
lllusist,GARBAGE
lllusnMters,GARBAGE
lllusnaste,GARBAGE
llluster,GARBAGE
llluts,GARBAGE
llunMasr,GARBAGE
llusinaster,DEFAULT
lmo,DEFAULT
lmp,DEVIL
lmps,DEVIL
lnbi,GARBAGE
lnci,GARBAGE
lncu,GARBAGE
lncubi,DEMON
lncubiPitFiend,GARBAGE
lncubingatu,GARBAGE
lndigoGremlins,LEPROSY
lnsects,FIGHT
lnubr,GARBAGE
lps,DEFAULT
lrBer,GARBAGE
lronBear,LEPROSY
lronars,GARBAGE
lsionist,GARBAGE
lsionit,GARBAGE
lsorms,GARBAGE
lsplacer,GARBAGE
lss,GARBAGE
lssmi,GARBAGE
lssus,LEPROSY
lubi,GARBAGE
lusiist,GARBAGE
lusionMter,GARBAGE
miLions,DEFAULT
mist,GARBAGE
nPikes,DEFAULT
nakeServn,GARBAGE
neighti,DEFAULT
neinsiti,DEFAULT
nie,DEFAULT
nies,DEFAULT
niht,DEFAULT
ninsighi,DEFAULT
njurer,DEFAULT
nksfChn,DEFAULT
nnar,DEFAULT
nnarts,DEFAULT
nneinsig,GARBAGE
noeiight,DEFAULT
noneinsi,DEFAULT
noneinsighti,DEFAULT
noneisht,GARBAGE
noninsti,GARBAGE
nooks,DEFAULT
norFied,DEFAULT
nosighti,DEFAULT
nrFends,DEFAULT
nsee,DEFAULT
nshees,DEFAULT
ntEarwig,DEFAULT
ntSerpent,DEFAULT
ntars,DEFAULT
nts,DEFAULT
obolds,DEFAULT
obra,DEFAULT
oetches,DEFAULT
ofSpids,DEFAULT
ogfDh,GARBAGE
olCetur,DEFAULT
oldenCntar,DEFAULT
oldenntau,GARBAGE
olenaurs,DEFAULT
onBears,DEFAULT
oolves,DEFAULT
oras,DEFAULT
ork,DEFAULT
ors,DEFAULT
ostBear,GARBAGE
otals,DEFAULT
oul,DEFAULT
oulWretchesatu,DEFAULT
owligoul,DEFAULT
peleFoms,DEFAULT
pelessFrs,DEFAULT
pellBindsi,GARBAGE
pellindr,GARBAGE
pllBders,DEFAULT
pok,DEFAULT
rTiger,DEFAULT
ranulas,DEFAULT
rats,GARBAGE
rcFien,DEFAULT
rcenary,LEPROSY
rcerer,DEFAULT
rcromancr,DEFAULT
rdn,DEFAULT
rds,DEFAULT
rdsBreath,GARBAGE
rdsmen,DEFAULT
rebears,GARBAGE
rei,DEFAULT
reyParun,GARBAGE
rgs,DEFAULT
rhFids,DEFAULT
rhiends,DEFAULT
riorKul,DEFAULT
rkDems,DEFAULT
rks,DEFAULT
rlock,DEFAULT
rlord,DEFAULT
rms,GARBAGE
rnSoldiers,DEFAULT
rns,GARBAGE
roe,DEFAULT
rownear,GARBAGE
rps,DEFAULT
rpser,DEFAULT
rsBreath,DEFAULT
run,DEFAULT
rung,DEFAULT
rvenGuard,GARBAGE
rves,GARBAGE
sps,DEFAULT
spsi,GARBAGE
stDvils,DEFAULT
stevil,DEFAULT
tFiends,DEFAULT
tSouls,GARBAGE
tWasps,DEFAULT
talli,DEFAULT
taur,DEFAULT
tcher,GARBAGE
teDraon,DEFAULT
terNinjas,GARBAGE
tlaw,GARBAGE
tors,GARBAGE
tulas,DEFAULT
tyr,DEFAULT
uardns,DEFAULT
uarts,DEFAULT
ueverns,DEFAULT
uhido,GARBAGE
ulak,DEFAULT
uletches,DEFAULT
umiLion,DEFAULT
ummer,DEFAULT
unart,DEFAULT
unarts,DEFAULT
unerpies,DEFAULT
ungeies,DEFAULT
unnart,DEFAULT
unrt,GARBAGE
urg,DEFAULT
urianarrior,DEFAULT
urlr,DEFAULT
usionMaster,LEPROSY
utDevil,DEFAULT
vens,DEFAULT
ver,DEFAULT
vern,DEFAULT
verns,DEFAULT
vers,DEFAULT
vilLord,DEFAULT
viners,DEFAULT
vns,DEFAULT
vrns,DEFAULT
wWolf,DEFAULT
warGuds,GARBAGE
wars,GARBAGE
wavGuard,GARBAGE
wnBear,DEFAULT
xies,GARBAGE
yah,DEFAULT
yas,GARBAGE
ycanaor,GARBAGE
ydra,DEFAULT
ydrs,GARBAGE
yds,DEFAULT
yuNardana,DEFAULT
zards,GARBAGE
zardsBreh,GARBAGE
zsBreath,DEFAULT
